,xs,ys,artists,songs
5899,-6.955552680068027,-1.3003310947012623,Gowan,Pour Un Instant
5900,-5.635530657263389,4.952787299671513,The Mad Lads,No Strings Attached
5901,-0.8317439145374304,-1.828728293354312,Susheela Raman,What Silence Said
5902,2.4669970322055463,0.594244436877589,Goloka,Give Me Loving (Afterlife Mix)
5903,2.2552464246404798,-8.602517050254098,Cris Delanno,Isn't She Lovely
5904,-1.8046646417037293,1.0472654056756583,BWO,Rhythm Divine
5905,1.5700925567021178,-0.7316493509595015,Buried Inside,VI
5906,2.667495311327184,7.755989133664563,The Cars,Heartbeat City (LP Version)
5907,-2.3903500924318415,-5.975738753712823,Mavado,Gully Side
5908,0.7523421639084833,2.5059375187646076,Fashawn,Bo Jackson
5909,-1.3659833555402552,4.012369752467808,Keith Hudson,Troubles
5910,9.429333831813384,-1.0892754162055627,Chad & Jeremy,Yesterday's Gone
5911,-0.9014129265034242,-0.6961983690594894,Nanci Griffith,Nobody's Angel  (LP Version)
5912,0.8990758603991935,2.074252341721569,Noe Venable,In Memoriam
5913,5.287614397512612,-5.353593128363066,Turin Brakes,Long Distance (SBN Session)
5914,0.7765101079108474,1.3405396895514279,Adam & The Ants,Friends
5915,5.566950079296438,7.475028624781197,Popcaan,hustle food
5916,-0.292002313118622,5.815608606853763,Moonshake,Beautiful Pigeon
5917,3.0333083604504636,8.896562182308044,Yahel,Simple Mind
5918,4.114014615684381,-1.5819850887119935,Rakim,New York (Ya Out There)
5919,-6.140058970597616,1.0337856199694304,Mary Chapin Carpenter,When She's Gone
5920,6.337490184919609,5.813762674343288,Laurent Garnier,I Funk Up
5921,1.971184067060528,2.411379527208811,Jets To Brazil,You're Having The Time Of My Life
5922,8.899682196155622,-3.285921914181921,Meat Katie and Elite Force feat Roland Clark,Divine
5923,1.9732654305825887,-6.567573932614953,Boubacar Traor,Kar Kar
5924,7.771696360636582,-1.5447135548487052,Caliban,De Rebus Que Gerunter
5925,-3.4596157503519875,0.44762318508310395,Eazy-E,I'mma Break It Down
5926,-1.4872650731659423,1.2818157805082102,Kelly Price,She Wants You
5927,4.32808945814616,0.26861087185708166,Cheap Trick,It All Comes Back To You
5928,2.687581304230532,0.7585323131159264,David Sylvian,Nostalgia
5929,2.5832492981293007,-8.045033164925258,Time Passing,Dance With Me
5930,-1.78227985427995,-1.857971969090904,Juelz Santana,There It Go (The Whistle Song)
5931,5.20022538422481,0.029759563077551513,Bobby Goldsboro,California Wine
5932,3.960732624093532,2.089220470429882,Cece Winans,Pray
5933,-5.1261809528437245,-5.781261276744524,Tarkio,Never Will Marry
5934,6.989666419403856,-0.2955748408512888,Turbo Fruits,Mama's Mad Cos I Fried My Brain
5935,-0.7207103965683658,8.397221141529922,All Time Low,Too Much
5936,6.039405380268401,-1.3577518928009855,Leo Sayer,Once In A While (LP Version)
5937,1.8912474655931268,-1.3596039817211911,Bunnyranch,Too Much Of A Bad Thing
5938,7.269722035043181,-0.8976376897907327,Health,Heaven (Narctrax Remix)
5939,-1.3074808373847635,5.985747078710006,Billie The Vision & The Dancers,Good And Bad
5940,5.216650394865309,7.590522759680605,Shania Twain,I'm Not In The Mood (To Say No)!
5941,8.907955427881673,-3.5827414566554276,Trueby Trio,Make A Move (feat. Wunmi)
5942,-2.883152676782345,2.6965122150132146,Yann Tiersen - Marc Sens,State Of Shock (Live 2006)
5943,4.543389838556763,-7.790161773907945,Lefty Frizzell,Mama
5944,0.14198215218745303,-6.248735358778026,Youp van 't Hek,Het Lourdes-Gevoel
5945,6.284452340513854,-4.725211217239001,E.S.G.,First Brick
5946,-3.083271848212921,-5.286449873914841,R. Carlos Nakai,Coyote Rainbows (World)
5947,6.101702944227343,-0.0860830011470654,Tribal Jam,Remind Me (Teardrops)
5948,6.316674768903447,5.9146983123868315,Beans On Toast,Fuck the Smoking Ban
5949,-7.128493607824361,0.6735267034817398,Donovan,The Tinker And The Crab (2008 Digital Remaster)
5950,1.054962127679224,0.731655648758066,The Walkabouts,Man From Reno
5951,-3.313956060030897,3.3534249379912526,Lavay Smith & Her Red Hot Skillet Lickers,Going To Chicago Blues
5952,1.9306329284953732,6.955859253839908,Channel Live,Mad IZM
5953,6.339761017403978,-4.8488418448006,Rene Froger,Where Or When
5954,6.618673661960673,-4.1342304107201056,Train,I'm About To Come Alive
5955,-3.5154791852124303,3.631221230737096,Melissa Etheridge,This Moment
5956,4.427054999532048,5.745764353699792,Ike & Tina Turner,Never Been To Spain
5957,3.1650195732076347,-0.349053630462448,be your own PET,Fire Department
5958,2.58920259451134,-7.263527459727973,J. Karjalainen & Mustat Lasit,Blueskaava
5959,8.277082638362652,-2.6702864192498814,Static-X,No Submission (Album Version)
5960,-2.6682483559225676,1.1623966592344934,Graham Central Station,The Jam
5961,-0.15069868201758557,-0.27535740994298635,Eric Burdon,Ride On
5962,2.4016293063150225,1.1058404343318333,Jimi Hendrix,Ships Passing Through The Night
5963,-3.1529432896815974,3.2323831847029125,The Nextmen,Let It Be
5964,-0.8844617101373821,-2.403878081266776,Hexstatic,Intermission
5965,1.9148629350338944,6.941617858557378,Sister Sledge,Love Of The Lord
5966,-4.511833251379101,1.436629722530162,Mediengruppe Telekommander,Kommanda
5967,4.06957770951865,1.6834062903908638,Dam Funk,Rollin'
5968,0.13951010119236962,3.584473580397486,Charlie Drake,Hello My Darlings
5969,-1.5578381957302099,6.570557201816464,Todd Barry,Todd's Address_ Stay With Todd_ Limo_ Container Store
5970,3.2362460574203316,0.9662889098816844,Nada Surf,Me and My Arrow
5971,5.2644299666309085,-5.335867888008532,Javier Ruibal,Para Llevarte A Vivir
5972,-1.72348625675539,-1.0598484483472796,Aidonia,Nuh Trust Fren
5973,-2.0631447632116093,-1.6420903112874992,Seven Places,Joy Of The Lord
5974,2.075357707566848,-3.1544371206832404,Alyson Williams,Sleep Talk
5975,-2.5660400482382593,2.50661923048583,Rui Da Silva,dance.come.feel.exe (original mix)
5976,-3.98216980185504,4.150697835218828,Tito Rojas,Este Amor
5977,1.0491930317131966,0.20179922956829793,Wild Billy Childish And The Blackhands,It's A Long Way To Tipperary
5978,9.066911797202225,1.8989117754955935,Sean Paul,Excite Me
5979,-2.253085866377808,3.3452189177247345,Neils Children,I'm Ill
5980,-8.003960718230926,-1.3507986586304834,Drexciya,Bottom Feeders
5981,-1.1463111216457391,0.4131738987378964,The Mars Volta,With Twilight as My Guide
5982,-5.701365163270568,-2.1521138351480396,Slum Village,Get Dis Money
5983,-0.28386769231332565,1.6906552208060956,Ala Dos Namorados,Perdidamente (Live)
5984,1.9824945795285631,2.2224357909159007,Foxy Shazam,Cool
5985,-3.2993945613542395,-1.9000194117000289,Peter Green,Big Change Is Gonna Come
5986,-3.3383364060740006,-5.231666536824369,Fondo Flamenco,Escuchame mujer
5987,-6.731557097050993,5.982964230611134,Daniela Mercury / Gilberto Gil,Amor De Carnaval
5988,-2.9200281645167436,6.611435232545122,Jonny Lang,My Love Remains
5989,5.461874923400652,7.570849884348531,You Me At Six,Kiss And Tell (Acoustic Version)
5990,-0.9016332670271472,-6.438151135782784,Garland Jeffreys,Hail Hail Rock N Roll
5991,-2.5237854396712174,0.4683100448073173,Virgin Prunes,White History Book
5992,5.8347161894359,3.4957670973797907,Carbon Leaf,International Airport
5993,-7.682621290822835,4.552692451083643,Lacy J. Dalton,Still Crazy After All These Years
5994,-2.26512975036087,3.0611809168939508,Chico DeBarge,Give You What You Want (Fa Sure)
5995,4.885312069383482,-4.1809157499994685,Circle Of Dead Children,Earth and Lye
5996,0.951763948868809,4.50410423540613,Wu-Tang Clan featuring Redman,Redbull (featuring Redman)
5997,5.109176334070735,2.5188053402914865,Joana Zimmer,Lucky Star
5998,1.5862943814700596,7.674777802622814,Kafani,Get That Dough [Radio]
5999,-4.916693636796215,-1.4036274809050522,Eddie Rabbitt,Someone Could Lose A Heart Tonight
6000,-0.5072230098318532,-4.939893362871564,Dawnseekers,Shaman's Wake Up
6001,-0.9816416782541122,-2.9249319408227894,Nia Pastori,Burbujas De Amor
6002,0.6858366023162676,-2.9484490480610264,Rebecka Trnqvist,Seasons Greetings
6003,2.5634844802610237,-8.241536715237139,James Jackson Toth,Doreen (Album Version)
6004,-2.431870761322233,6.908382146555872,Barbara Mandrell,Till You're Gone
6005,2.8606478740510366,7.612520356533376,Oddisee,Mics. Glamour. Action
6006,-8.024932202347811,3.3672704731948726,Margaret Cho,Rush Limbaugh/ Tommy Chong
6007,-7.5314443618532065,0.5429408314637441,RJD2,Mooore
6008,3.3274117636264195,-4.165391468938128,Bryan Adams,Black Pearl
6009,-4.260284770667069,-3.3107151597067315,Le Tigre,Seconds
6010,-4.295718286739861,1.4782975317686702,Acorps de Rue,Valse Djante
6011,0.3694777687497796,-4.898524894439268,Bill Cosby,Get Out of My Life_ Woman (Album Version)
6012,1.2113562213230602,5.727701446335268,Square One,Criacao
6013,-3.7258592328845954,7.230204168337101,Fat Pat,Ghetto Dreams
6014,-1.2385213916922961,6.325192169437927,Zen Caf,Sydnkohtauksia
6015,4.497121646253617,-2.9889676280559434,Tegan And Sara,Night Watch (Album Version)
6016,1.164673920323009,-4.950446428858992,Jet Black Crayon,Memory Lost
6017,4.120822672382392,-7.597051168427829,The Brian Jonestown Massacre,Never_ Ever!
6018,6.437182849308278,-5.4525212200402695,Freak Power,Moonbeam Woman
6019,4.334811228021265,-4.288723217623296,The Thrills,Santa Cruz (You're Not That Far)
6020,-0.14130913201062528,5.667509559794772,The New Cities,Looks Minus Substance
6021,2.0995337344177147,1.8836374127202464,Lenny Dee & Radium,This Is Your Brain
6022,-1.9577856841733017,5.627483785077503,The Innocence Mission,Love That Boy
6023,2.81406173184738,-1.15077912828776,Girls Aloud,Love Is Pain
6024,3.380393351921024,-3.805833837670313,Adam Kesher,Modern Times (Don rimini explosive remix)
6025,6.534632953944766,1.0247186302721054,Porcupine Tree,I
6026,3.7901498572283208,-7.35672124733508,Marshall Crenshaw,The Usual Thing
6027,-1.475604539326909,1.4334550795005274,Code 64,Game Over
6028,-7.0965409955236085,-3.755769549483472,Richard Swift,Most Of What I Know
6029,-5.426387930572242,-3.651235845982733,Painkiller,Tortured Souls
6030,3.8590227749918498,-4.687130491774269,Frankie Lymon And The Teenagers,I Promise To Remember
6031,-1.8019988176539123,1.0585241054462047,Big Mello,Wind Me Up
6032,-6.901862118933889,2.853544656526802,Mind.In.A.Box,Forever Gone
6033,-2.809105998917244,1.5065570979985392,Garnett Silk,Nothing Can Divide Us
6034,-1.6518060548822147,-1.9982205569988725,Ben Folds,Rent A Cop
6035,1.1735424491789834,-1.2360677982957669,Martin Sexton,Auld Lang Syne
6036,-4.985680350278849,4.335209930006914,Robin Trower,Over You
6037,-5.996671701919494,-2.451584463069347,Symphony X,Pharaoh
6038,0.5213318551946088,5.503440077262265,Dntel,Fireworks
6039,-0.7212244499817828,-5.6217530789776005,Grafh,Myspace Jumpoff
6040,5.781545906370427,7.154028124604968,Chuck Ragan,Good Enough For Rock and Roll
6041,-4.953239518193218,2.408002521361812,Cameo,Style
6042,-0.2821422615728189,-0.41085830746465807,Ultra Vivid Scene,Thiefs Love Song
6043,0.925077568864125,5.713452500843629,Orioles,Hold Me Thrill Me Kiss Me
6044,-1.4807950664162077,1.3333231836864397,Blind Guardian,Lucifer's Heritage (demo) (Remastered)
6045,7.158130684497813,-2.2078933797314844,Tomorrow,Three Jolly Little Dwarfs (1999 Digital Remaster)
6046,6.856763195182094,4.24348801812306,Slick Rick / Doug E. Fresh,We Turn It On
6047,3.765361895920056,5.3691872623750765,Iris Dement,Blessed Assurance
6048,-7.294354444059085,0.651745596800593,Joe,Friends Don't Let Friends
6049,4.573348776200863,4.537337424093632,The Bonzo Dog Band,On Her Doorstep Last Night (2007 Digital Remaster)
6050,7.489656247256746,5.518640680946007,Willy Mason,All You Can Do
6051,4.436698311854896,-4.903496742073672,Bon Jovi,Roulette
6052,-3.9191312539838745,3.0724937951305686,Natasha Marsh,Si Un Jour (Album Version)
6053,1.0363937003375308,5.381751399531002,Mallu Magalhes,Bee on the grass
6054,1.8536207037945729,7.946184438258244,Ramsey Lewis,Sky Islands
6055,-6.903633042807464,-1.1460673276115656,Bernadette Peters,Rose's Turn
6056,-4.196468248023914,2.3271466834345205,Hardfloor,Industrial Raze
6057,-6.901789266799315,2.8502978168125974,Madder Mortem,Head On Pillow
6058,-5.516385515595195,-0.3199667794276311,Beth Quist,Eli
6059,8.728844065149625,-4.1094263895232,Musiq,Musiq Soulchild
6060,2.846471128600932,-2.0070741865986728,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,Song Of Australia - Encore (2009 Digital Remaster)
6061,-4.575266256745356,-0.1228995517136806,School Of Seven Bells,Half Asleep
6062,0.7921394511552134,5.66157534153081,Gang Starr Featuring Fat Joe & M.O.P.,Who Got Gunz (Explicit) (Feat. Fat Joe & M.O.P.)
6063,-6.309135052992344,-3.8666594506477256,Kiln,Desertkarnival [rua Rebuild]
6064,0.005553512428211066,8.121792268445425,Kim Wilde,Loved
6065,2.896741731190742,-6.082336357197272,Eric Clapton,Come Back Baby (Album Version)
6066,5.888120331859171,3.5053261852956394,Heaven 17,Heaven 17 Megamix
6067,0.6831654679231168,3.2457379962906208,David Karsten Daniels,Scripts
6068,0.10986795806639436,-3.927681295029556,Cam'Ron,We Make Change' (Featuring Juelz Santana) (Amended Album Version)
6069,-5.386795435381977,-2.8831599713205414,Viki Mosholiou,Mou Piran Ke Ta Resta Mou
6070,3.8656388126206664,-4.833488544229104,Dixie Chicks,Everybody Knows
6071,0.4778117223246739,-5.620845186627825,Lucybell,No Mientas Ms
6072,2.7399826942383134,-0.09909257554268946,Billy Bragg,Farm Boy
6073,4.581707456754877,6.132010721531888,Allan Sherman,One Hippoptami (LP Version)
6074,5.797476006803625,-6.026549955096297,Nach,Walkman
6075,0.2223359152174111,-6.146278647157175,Eminem,The Real Slim Shady
6076,0.08958329329269708,-6.8536278586778545,Thrice,The Weight
6077,4.557945689680665,3.294363446979871,Blowing Free,Careless Whisper
6078,1.6017178877504668,-6.5745321623847435,Once Tiros,Lo Ms Valioso
6079,-0.0071655771549159405,-3.7512594264835615,The Supervillains,Movin' Out (Anthony's Song)
6080,2.3341209381823824,2.253286756547511,Alvin Lee,Motel Blues
6081,5.224131138031576,7.587815000463149,Nick Lowe,Withered On The Vine
6082,-6.193631336172667,1.304689028483836,Nancy Wilson,I Left My Heart In San Francisco
6083,5.767128026813384,-1.5079996948828882,Raging Speedhorn,Ride with the Devil
6084,-0.04263285402879499,0.254591711673202,Steve Angello And Laidback Luke,Be
6085,-1.6737186099184098,-2.316958029919536,Witchcraft,If Crimson Was Your Colour
6086,1.6446001430798245,-5.019551818788183,The Game / Raekwon,Bulletproof Diaries
6087,4.432774280633562,6.295071646670344,Dave Hollister,Yo Baby's Daddy
6088,2.3228608959912647,-8.559513210942255,Bobby Goldsboro,Sweet Caroline
6089,2.2631047299439726,-6.453997116275216,Ruth Etting,You're The Cream In My Coffee
6090,6.322096974337085,5.865416181022884,SOJA,Revolution
6091,3.087577618221242,-0.28434955516978494,Shai,Will I Find Someone
6092,-3.308224500696038,-7.523543288019024,Charlie Daniels,Joy In The Morning  (The Door Album Version)
6093,-1.7308545091118877,1.1315151598749804,Cruciform Injection,Reducer
6094,-5.368519794629446,-2.7435856400571232,New Riders of The Purple Sage,It's O.K. To Cry
6095,-7.037469491329829,-2.2326497085495087,James Ingram,It's Real
6096,4.3261638925671875,-1.9259233962187172,Bad Company,Anna
6097,1.8434463656017133,7.402476866961243,Zap Mama,Vibrations
6098,9.39697000728717,-1.1606144328406411,Emilie-Claire Barlow,Santa Baby
6099,4.000573690527483,-7.520527136763862,Golden Boys,Nao Vivo Sem Voce (2005 Digital Remaster)
6100,5.192163015042426,-7.610077129160285,Motormark,Blame
6101,6.1945382226681565,-0.3102905593758126,Mariah Carey / Twista,One And Only
6102,4.304527637690565,-5.009909448764141,Kenny Garrett,Tacit Dance (Album Version)
6103,8.772257547245736,-3.3356188449348187,Alex Gopher,Aurora (Cajuan Remix)
6104,-2.8872279696099303,0.5282862353441464,Chris Joss,Get With It
6105,-0.16481601891831799,-4.440122117875553,Sir Samuel,Blackadee
6106,-1.548373240232526,1.071565324471769,Aceyalone,Heaven
6107,0.9784484609414936,2.599846079353183,Mustard Plug,Real Rat Bastard
6108,-3.7482822111935583,1.4707455866542658,Familjen,Vad Du Vill
6109,-7.351772888548291,-5.544679582375414,Annie Lennox,Lost
6110,-4.891114713602585,-5.9811301607424285,Greater Vision,My Name Is Lazarus
6111,2.1718896200378563,0.1960336837310925,BT feat. JES,Every Other Way
6112,-3.816974483530576,4.0466037801708845,Urban Species,The Ropes
6113,-1.2908646193809996,-3.560108981931467,Max Herre,Alles da
6114,1.5474927666009033,5.208540574385322,Cressida,Winter Is Coming Again
6115,-4.77203626983854,-2.459846695338584,Lucero,All Sewn Up
6116,4.9920708250702255,2.282028766859904,Son Of Dork,I Want You Back
6117,7.132674181415322,-2.114553820564979,Denis Leary,Jack Goes To School (LP Version)
6118,-2.2045249469706607,-1.0475539269465357,Jos Merc,Mammy Blue (Floro & Alex Acosta remix)
6119,3.6494556277165233,1.348581867017695,Tom Robinson,Our People
6120,7.423081343452184,-2.528913723003565,The Briefs,Run The Other Way
6121,-1.7310426494232063,1.1532298596024777,Sweet Coffee,Where Do We Go
6122,-5.424628457173002,-3.376641429644877,The Unfinished Sympathy,School emulator
6123,8.878150217867226,-3.7814393422005,Missing Persons,Walking In L.A. (2002 Digital Remaster)
6124,4.951836326206688,-3.15837147362294,Marc Moulin,Tohubohu Part II (2005 Digital Remaster)
6125,9.44689125244018,-0.27914601659487276,Mr. Scruff,Bobby's Jazz Pony
6126,-5.17414139923847,-1.3465350266834035,Trijntje Oosterhuis,Hurting Game
6127,5.018539450590233,-4.772268548999229,Arksun,Arisen
6128,-2.683950602003085,-3.066851139123613,The White Birch,Satellite
6129,-0.5244460818796781,2.731401183001173,Blondie,The Tide is High (Sand Dollar Mix)
6130,-0.1703446535608721,6.065642881309028,Ashley Parker Angel,Along The Way
6131,-4.8705918940395705,-5.774582878696341,Morphine,I Know You  Pt. 2 (Album Version)
6132,5.366510239210295,4.533234670206415,Olle Adolphson,Det gtfulla folket
6133,2.64572799631444,-7.9547136567149055,Vaughan Penn,I Can't Help Myself
6134,4.683682431443599,3.293097813202126,Tonedeff,Optimist
6135,4.9801937717135285,-3.3839159920020228,Trez Montcalm,I Want To Be Around
6136,-4.847817540414224,6.427515274939808,Pernice Brothers,Water Ban
6137,2.5413579816756715,-5.41465742517464,Joe Bonamassa,As The Crow Flies
6138,-4.33481685398889,4.653949231414362,Alien Sex Fiend,Dead and Re-Buried
6139,-7.0972738344085355,-2.058451146553488,Mansun,It's OK
6140,-5.521983561136833,0.4781297754079857,Razorlight,Tabloid Lover
6141,-7.405985472315027,4.238626573683424,Dido,Northern Skies
6142,4.793497324054382,-3.836535113511363,U2,In God's Country
6143,7.2415895337477245,-0.8767700708834149,Roxette,Church Of Your Heart
6144,0.8412608217645384,4.523938100339131,Ligeia,Judas Complex
6145,0.1702047577318096,3.2220801467273468,Edo Maajka,Faca
6146,8.04061477963169,0.5500356676941889,The Click Five,Jenny (Album Version)
6147,-5.108909946195364,4.472675621419584,Ransom,Ransom
6148,-7.106929370540472,-5.897551935320569,Barbra Streisand;Marlon Brando,I'll Know (With Marlon Brando)/Who Are You Now?
6149,4.8223806364779085,3.192212116427569,Mani Spinx,Smoke A Flower
6150,-7.994451220785768,3.37215611715871,lynch.,Pulse_
6151,-4.019762316038516,-1.4365708506876718,N-Trance / Rod Stewart / Rod Stewart,Da Ya Think I'm Sexy?
6152,-4.340100229327188,-3.3757075235242,Margaret Becker,I Testify
6153,4.879206889260576,5.127555244652269,Justyna Steczkowska,Dzis Twj Slub
6154,-3.9464789851427544,-2.759275152549813,Dem Hoodstarz,Ugh
6155,-0.7443335119593087,-3.4758377020085662,Havok,Afterburner
6156,-4.242521081911235,0.5140176824344329,Vonda Shepard,Roll In The Dirt
6157,-4.199432097823699,-5.385370587621904,Magnus Carlsson (duett med Jessica Andersson),En riktig jul fr oss
6158,-3.012793023658541,1.6643472363126812,Samy Deluxe,Beat And Rap
6159,3.052195390664625,6.062886767547923,Gabinete Caligari,Obediencia
6160,5.034219434577097,2.3167579060984016,Mory Kant,Dia
6161,-5.069843570609504,4.436785180937863,Mecano,254.13.26
6162,-7.197244158330821,0.6876898166919602,Los Originales De San Juan,Cuando Juegue El Albur
6163,-4.19298276513107,-2.7700860387614576,King Sunny Ade,Omode O'Mela
6164,-4.601285911132979,-7.806058821634705,Carlos Vives,Decimas
6165,-1.04655329954482,-0.5175033922913256,Tragedy,Princess Cut
6166,0.11972201704015185,-2.0528568918226977,The Dirtbombs,Maybe Your Baby
6167,-6.404964033799853,-3.8382824722396527,Joe Veras,Como Me Duele
6168,3.0030785163290146,-4.941012719989057,Choclair,Love 'Em All
6169,-2.565383880745497,6.831833148186931,Point Of Grace,Life_ Love & Other Mysteries (LP Version)
6170,3.671485689748323,-7.171836976806142,Ten Foot Pole,My Wall
6171,-2.552783306579381,3.6840879624558784,Joyce Cooling,It'll Come Back To Me
6172,1.8625747099504977,-6.590557639333954,Swayzak,Silent Luv
6173,2.657360821977079,7.701412900726848,Mark Whitfield,Those Soulful Jingle Bells
6174,-4.647537757467515,0.32215523238941896,Smokie Norful,Run To You
6175,-3.287569703878312,-7.7722265039232,eve to adam.,All The Same
6176,-1.4288405353032267,1.2066887027091688,Tower Of Power,Do You Wanna (Make Love To Me)
6177,-0.4820839970860296,6.438111622377841,Negative,Iznenadi me
6178,-5.507097807843635,4.977647407377306,Grzegorz Turnau,Hey_ Now-Hejnal !
6179,3.858080803157244,-7.371098365785462,Blitzen Trapper,Badger's Black Brigade
6180,-1.3172520294629673,-7.942019494184333,Ruff Ryders,If It's Beef ...
6181,4.536573373971766,-6.509409717766484,Mike Francis;Amii Stewart,Together
6182,-6.967574390753637,-2.8928842273487207,Puya,Sal Pa' Fuera
6183,-3.1835583386877198,-0.004509735414994749,Riccardo Cocciante,Lucia
6184,-5.691149152882254,4.676233054984992,O.c.,Ya Don't Stop
6185,6.520430480062237,1.0534568221351386,Blf,Droomkoningin
6186,-0.8789380354108064,-2.1827678972466944,Dakota Staton,When Sunny Gets Blue
6187,6.103916071614101,2.3028776039812646,Zeromancer,Mint
6188,5.222191325691822,1.713927402317973,Zakk Wylde,1_000_000 Miles Away
6189,4.222919390444974,3.1976731584772136,Plavi orkestar,Zelene su bile oci te
6190,1.9053054998584085,-0.227986602082759,U-Roy,Moses Dub
6191,1.906771142280543,-8.671390661127875,The Soft Pink Truth,I Owe It To The Girls
6192,6.844876842903041,-1.2709257423308753,Linton Kwesi Johnson,Time Come
6193,9.073919170662824,1.9251348138701565,The Hellblinki Sextet,Bill
6194,4.135833874966034,-1.53112647091777,Chabuca Granda,El sereno y La Almudena
6195,0.7210329712551053,-3.157538430381688,Fingers Cut Megamachine,Recovery
6196,-2.8448335491333925,1.0199712796658604,Chris Cornell,Get Up
6197,-1.0227748365361662,-0.5099190600186659,Lucas Masciano,Patas Arriba
6198,2.8375633130718128,-3.888289763547069,Rufus Thomas,The Breakdown
6199,-3.96046693664414,2.6609455465772127,Lemonade,Sunsplash
6200,7.834712120263623,-1.5663069782451198,Banda El Limon,El Polvorete
6201,-2.1408450602118467,2.7247969934985456,Vashti Bunyan,Girl's Song In Winter
6202,-5.285476593715694,1.748011399914455,Lou Barlow,The Ballad of Daykitty
6203,-1.718560354428054,2.249795673848639,Calima,Sendero
6204,2.5530655861709644,-4.125739805218494,Manfred Mann,I Can't Believe What You Say (1992 Digital Remaster)
6205,-0.03515258067189131,5.147361448073609,Thievery Corporation,Illumination
6206,3.094772389717407,2.8482818339798586,The Duskfall,Striving To Have Nothing
6207,3.537799755310719,0.014530182374914768,The Aggrolites,Runnin' Strong
6208,-5.422598693435795,-3.1336182418885707,Totta Nslund,Lngtbort_ Lngt Upp I Det Bl
6209,-6.761132442164088,-3.3296472532742967,Natalie Cole & Peabo Bryson,What You Won't Do For Love
6210,3.7321104413893935,-7.304239261635802,Calexico,Lucky Dime
6211,6.057519983318428,1.160661810227411,Eric's Trip,Soon_ Coming Closer
6212,-4.101757216413064,-0.07594751417356273,Rachel Rachel,Lay Down Your Head
6213,-6.493296044507224,0.615877461443689,Remo-con,Narky Light
6214,8.322764057596425,-2.9180439167772985,Shrimp Boat,Jing Jing
6215,8.677273658961294,-1.4429040441289214,M.A.N.D.Y.,No Stoppin
6216,-6.56712473864293,-4.627724711824767,High School Musical Cast,A Night To Remember
6217,2.4791609440087554,0.287269288650226,Soweto,Briga De Paixao
6218,-0.480920404645276,-2.8195562193257326,Steinski,Opening Credits
6219,-7.636615697681102,-0.7758377779163218,Sage Francis,High Step
6220,-2.2014450073993794,-5.268770360431769,Mike Birbiglia,Roger Clemens Hates Me (My Secret Public Journal Live)
6221,8.91174895790848,-3.6697752730768927,Kenny Rogers,The Son Of Hickory Holler's Tramp
6222,0.5487837123396049,-2.940873037112912,Joe Walsh,Time Out
6223,6.5870624309561565,-1.0999345120791175,Metallica,Devil's Dance
6224,0.8571100778575896,2.2416824570799228,Glen Washington,Girl I Love You
6225,6.2975479742273786,-4.72545489367263,Dirty Projectors,Wave The Bloody Shirt
6226,5.958465529815089,1.7361586877988469,Des'ree,Down By The River
6227,7.466843330309646,-0.10151490629370137,Cher,I Wasn't Ready (1990 Digital Remaster)
6228,4.539245345097011,3.3453969641677386,Refused,Summerholiday vs. Punkroutine
6229,1.5490563301198947,7.7066224724740895,Kid Abelha,Os Outros
6230,-0.4339211581119661,2.708330395732151,Seal,Killer (Live Version)
6231,-1.029803202724192,-0.9646888407166202,Lisa Miskovsky,Still Alive (The Theme from Mirror's Edge US Radio Edit)
6232,-6.953345596464253,-0.9951718110593208,Sniff 'n' The Tears,Last Dance
6233,-2.1383535023308142,3.5425601532198767,ARRESTED DEVELOPMENT,Caught Me
6234,-1.5136416080331532,3.80535100477762,Trijntje Oosterhuis,Friend Of Mine
6235,2.7469224926592792,-2.7422794795307643,Midwest Product,Avant Poop
6236,7.2319175227268095,-1.020779094276654,Dane Cook,Banter #3
6237,2.71178776432062,-2.10774913937921,Rancid,Liberty and Freedom
6238,0.5911397258460758,-1.3757791006286466,Yukihiro Takahashi,A Star Is Born
6239,-4.276331473151926,-5.76352527515692,Ashley Tisdale,Switch (Bonus Track)
6240,-1.7271155469680337,-2.7081125561958235,Heart,I Didn't Want To Need You (2000 Digital Remaster)
6241,-1.4332871250177555,-2.8329167590426474,Noosa Head Feat. Marshall Jefferson,Mushrooms
6242,-5.638019664723769,0.2542518662650734,Middle Class_ The,Introductory Rites (Scavenged Luxury EP)
6243,0.11027815877058535,-6.022639695399742,Capercaillie,Co Ni Mire Rium (Who Will Flirt With Me?)
6244,-8.56630081450528,-0.15036759131173247,The (International) Noise Conspiracy,Ready Steady Go!
6245,-2.965893548099344,-0.15233458147563614,2 Bit Pie,Here I Come
6246,-4.832940561504933,4.679356037608381,Snow Patrol,Signal Fire
6247,4.603637023449792,5.987988607187804,Coldplay,Violet Hill
6248,-1.8027697537609777,-4.526285438066052,Nitty Gritty Dirt Band,Daddy Was A Sailor (2002 Digital Remaster)
6249,-3.337524301596401,-5.2317244750133085,Potluck,Smoke The Pain Away (feat. Twiztid)
6250,5.418579312304163,-1.6073640302941468,Karen Peck And New River,Give It To Jesus
6251,-2.4292287252119515,6.748442379787729,Pickin' On Series,Ocean Breathes Salty
6252,-5.171830768023287,6.443382658515198,Son Of A Plumber,Speed Boat To Cuba
6253,5.328122238061894,-0.7877387725560553,Skeewiff,Cheeky Chicken
